Dataset,Language,Source Sentence,Translation,Reference Sentence
Europarl,et,"As we know, after the results were published, violence broke out in the capitol Nairobi and other parts of Kenya.",,"Nagu teame, puhkesid pärast valimistulemuste avaldamist pealinnas Nairobis ja Kenya teistes piirkondades rahutused."
Europarl,et,That is also the aim for the European agenda.,"According to the European Agenda, this is also the aim of the European Agenda.",Ühtlasi on see Euroopa tegevuskava eesmärk.
Europarl,et,"The whole question of males and their access to rooms, especially female's rooms, has to be looked at.",,"Tuleb hinnata kogu meeste ja nende tubadesse pääsu, eriti naiste tubadesse pääsu küsimust."
Europarl,et,We must provide the resources necessary to be able to back up what we are saying in the new Lisbon strategy with a view to 2020.,“Moramo dotar-ne-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot-pot,"Meil tuleb eraldada vajalikud vahendid, et saaksime kindlustada selle, mida me ütleme uues Lissaboni strateegias, pidades silmas 2020. aastat."
Europarl,et,The aim of overthrowing Saddam Hussein was not to bring about the lack of tolerance of Christians that we are seeing now.,,"Saddam Husseini kukutamise eesmärk ei olnud tekitada kristlastevastast sallimatust, mida me nüüd näeme."
Europarl,et,"By acting in this way, you are responsible for risking redundancies for a certain number of journalists and a lack of information for a large part of the population.",️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️️,Nii käitudes riskite teatud arvu ajakirjanike koondamise ja teabepuudusega suure arvu elanikkonna seas.
Europarl,et,"It means launching a common strategy, taking much more dynamic action and, primarily, making much more vigorous use of all the European instruments at our disposal and combining them, instead of acting in disarray as we are doing at present.",,"See tähendab ühise strateegia käivitamist, palju dünaamilisemate meetmete rakendamist ning, eelkõige, teie käsutuses olevate Euroopa vahendite palju jõulisemat kasutamist ning nende kombineerimist läbisegi tegutsemise asemel, nagu hetkel teeme."
Europarl,et,"Another three months have passed, and there is still an entirely insufficient response by the EU and the WTO.","Three months have passed, and there is still an entirely insufficient response by the EU and the WTO.",Möödunud on veel kolm kuud ja ELi ning Maailmakaubandusorganisatsiooni reageering on ikka veel ebapiisav.
Europarl,et,"At the same time, however, Turkey continues with its occupation of northern Cyprus, its violations in the Aegean and its blatant disregard for basic human rights and democratic freedoms.","Turkish continues with its occupation of northern Cyprus, its violations in the Aegean and its blatant negligence for basic human rights and democratic freedoms.","Samal ajal jätkab Türgi aga Põhja-Küprose okupeerimist, oma õigusrikkumisi Egeusel ning põhiliste inimõiguste ja demokraatlike vabaduste jultunud eiramist."
Europarl,et,"Having accepted these advantages, it should have reciprocated by meeting requirements defined and ratified by the World Trade Organisation.",,"Olles kõnealused eelised vastu võtnud, oleks ta pidanud vastukaaluks täitma Maailma Kaubandusorganisatsiooni kehtestatud ja ratifitseeritud nõuded."
Europarl,et,"Finally, the structural fragmentation of the European researchers' labour market hinders the transnational mobility of researchers within the European Union, due to, in particular, a lack of open, merit-based recruitment and to cultural factors, as well as problems encountered by highly mobile workers in such fields as social security, taxation and transferability of supplementary pension rights.",ininininininininininininininininininininininininininininininininininininininininininininininininininininininininininininininininininininininininininininininininininininininininininininininininininin,"Lisaks takistab Euroopa teadlaste tööturu struktuuriline killustatus teadlaste riikidevahelist liikuvust Euroopa Liidu sees - seda eelkõige avatud ja saavutustel põhineva värbamistava puudumise ning kultuuriliste eripärade tõttu ning samuti äärmiselt liikuvate töötajate ette kerkivate probleemide tõttu näiteks sotsiaalkindlustuse, maksustamise ja täiendavate pensioniõiguste valdkonnas."
Europarl,et,"In the future, it is our task to build Europe together.",Notupen: Notupen: Notupen: Notupen: Notupen: Notupen: Notupen: Notupen: Notupen: Notupen: Notupen: Notupen: Notupen: Notupen: Notupen: Notupen: Notupen: Notupen: Notupen: Notupen: Notupen: Notupen: Notupen: Notupen: Notupen: Notupen: Notupen: Notupen: Not,Tulevikus tuleb meil Euroopat ühiselt edasi ehitada.
Europarl,et,"To this end, the European Central Bank must refinance national banks with a loan, which would be all the more beneficial because it would be used for employment, training and investment in research and for the development of a new generation of environmentally friendly vehicles.","National banks should be refinanced with a loan, which would all be more beneficial because it would be used for employment, training and investment in research and for the development of a new generation of environmentally friendly vehicles.","Selleks peab Euroopa Pank finantseerima riiklikke panku teist korda laenuga, mis oleks seda kasulikum, sest seda kasutataks tööhõiveks, koolitamiseks ja investeeringuteks uue põlvkonna keskkonnasõbralike sõidukite uurimis- ja arendusttegevuseks."
Europarl,et,It is not good enough for all of us just to become great speakers; we have to show we can be great listeners too.,,"Sellest ei piisa, kui me kõik lihtsalt saame suurepärasteks kõnemeesteks; me peame näitama, et suudame olla ka suurepärased kuulajad."
Europarl,fi,I have attended more debates like this than I care to remember here in the European Parliament and at some point they start to sound like empty liturgies.,,"Euroopan parlamentissa on aiemminkin kuultu tämänkaltaisia keskusteluja, ja ne alkavat minusta jo muistuttaa sisältöä vailla olevia rituaaleja."
Europarl,fi,"Instead, we want the current UCLAF to be replaced by an office of fraud prevention with full operational independence, but not one that is a satellite organisation somewhere outside the institutions of the EU.","Chceme, by the current UCLAF was replaced by an office of fraud prevention with full operational independence, but not one which is a satellite organization somewhere outside the institutions of the EU.","Vaadimme paljon enemmän, vaadimme tällä hetkellä toimivan UCLAFin korvaamista petostentorjunnasta vastaavalla virastolla, jonka toiminta on täysin riippumatonta, mutta joka ei toimi satelliittina jossakin EU: n toimielinten ulkopuolella."
Europarl,fi,"The next item is the debate on the report (A5-0332/2001) by Mr Brok, on behalf of the Committee on Foreign Affairs, Human Rights, Common Security and Defence Policy, on the progress achieved in the implementation of the common foreign and security policy (C5-0194/2001 - 2001/2007(INI)).","Next item is the debate on the report (A5-0332/2001) by Mr. Brok, on behalf of the Committee on Foreign Affairs, Human Rights, Common Security and Defence Policy, on the progress achieved in the implementation of the common foreign and security policy (C5-0194/2001 - 2001/2007(INI)).","Esityslistalla on seuraavana Brokin laatima ulkoasioiden, ihmisoikeuksien sekä yhteisen turvallisuuden ja puolustuspolitiikan valiokunnan mietintö (A5-0332/2001) yhteisen ulko- ja turvallisuuspolitiikan toteuttamisessa tapahtuneesta edistymisestä (C5-0194/2000 - 2001/2007(INI))."
