Dataset,Language,Source Sentence,Translation,Reference Sentence
WMT,fi,@user4 @user3 @user5 @user6,@user4 @user3 @user5 @user6 @user7 @user8 @user9 @user10 @user11 @user1,@user4 @user3 @user5 @user6
WMT,fi,"Judging by the state of our hospitals, the SNP's talk of recovery plans and action plans is simply that - talk, and dangerous talk at that. We must not allow incompetent politicians to lull us into complicity in the demise of that great British institution, the National Health Service.","Judging by the state of our hospitals, the SNP's talk of recovery plans and action plans is simply that - talk, and dangerous talk at that. We must not allow incompetent politicians to lull us into complicity in the demise of that great British institution, the National Health Service.
The SNP's talk of recovery plans and action plans is simply that - talk, and","Sairaaloiden nykytilan perusteella kansallispuolueen puheet elvyttämis- ja toimintasuunnitelmista ovat juuri sitä - pelkkää puhetta, ja vieläpä vaarallista puhetta. Emme saa antaa epäpätevien poliitikkojen tuudittaa meitä hyväksymään suuren brittiläisen instituution, terveydenhuoltojärjestelmän, kuolemaa."
WMT,fi,🚨 breaking news:,🚨 breaking news: 🚨 🚨 🚨 🚨,🚨 uutisia:
WMT,fi,This song is encapsulates my predicament…,"This song is encapsulates my predicament… I’m in love with someone who doesn’t feel the same way.
I’m",Tämä kappale kuvastaa ongelmaani...
WMT,fi,Both the old and the new Listing titles call it a 12V 10W panel.,"Both the old and the new Listing titles call it a 12V 10W panel.
The new Listing titles call it a 12V 10W panel.
",Sekä vanha ja uusi speksien otsikko kutsuu sitä 12 V:n 10 W:n paneeliksi.
WMT,fi,"Isn’t that funny? We have half the manpower left, and we can’t even refrain from hurting one another. I hastily sped up, Al’s was around the corner, so I would be fine inside. A glance behind me ensured that I was no longer being tailed as I stood in front of a bright glowing sign that read, “Alborn’s Pawnshop!” With slower steps, I entered once again–this place was more under the cover, as Alborn would often take in people who’d been mutated and snuck into Paltricus. Upon opening the door, the lights had been shut off, interestingly enough–there was no Al. No refugees. Nothing. Something wasn’t right here.","Isn’t that funny? We have half the manpower left, and we can’t even refrain from hurting one another. I hastily sped up, Al’s was around the corner, so I would be fine inside. A glance behind me ensured that I was no longer being tailed as I stood in front of a bright glowing sign that read, “Alborn’s Pawnshop!” With slower steps, I entered once again–this place was more under the cover, as Alborn would often take in people who’d been mutated and snuck into Paltricus. Upon opening the door, the lights had been shut off, interestingly enough–there was no Al. No refugees. Nothing. Something wasn’t right here.
“Alborn?” I called out, my voice echoing through the empty store.
“","Eikö olekin hassua? Meillä on enää puolet työvoimastamme, muttemme silti kykene olemaan satuttamatta toisiamme. Kävelin nopeammin. Alin paikka oli nurkan takana, ja siellä olisin turvassa. Vilkaisin taakseni ja tarkistin, ettei minua seurattu enää. Edessäni oli kirkas ja hehkuva kyltti, jossa luki ""Albornin panttilainaamo!"" Hidastin tahtia ja menin sisälle. Paikka oli suojaisa, koska Alborn päästi usein sisälle henkilöitä, jotka kärsivät mutaatiosta ja olivat livahtaneet Paltricukseen. Avasin oven ja huomasin, että paikka oli pimeänä. Kiinnostavaa, Al ei ollut paikalla. Ei myöskään pakolaisia tai ketään muutakaan. Jokin oli vialla."
WMT,fi,These good quality stickers are about 50p each. They'll cost the same again to post. And way more in my own time to individually package and send them.,"These good quality stickers are about 50p each. They'll cost the same again to post. And way more in my own time to individually package and send them. So I'm selling them for £1.50 each plus postage.
I","Nämä hyvälaatuiset tarrat ovat 50 penniä kappaleelta. Niiden postittaminen maksaa saman verran. Ja paljon enemmän omaa aikaani, jos paketoin ja lähetän ne."
WMT,fi,So the challenges in this are already showing themselves. I'm likely going to have a VERY difficult time getting a medical clearance due to the FAA's stance on certain medications.,So the challenges in this are already showing themselves. I'm likely going to have a VERY difficult time getting a medical clearance due to the FAA's stance on certain medications. I'm going to have to go through a lot of hoops and jump through a lot of,Lentämisen haasteet alkavat jo näyttäytyä. Minun on luultavasi ERITTÄIN vaikea saada lääkärintodistus FAA:n tiettyjä lääkkeitä koskevan kannan vuoksi.
WMT,fi,And just under the wire basically someone actually beat Trimming the Herbs! Really impressive.,"And just under the wire basically someone actually beat Trimming the Herbs! Really impressive.
I'm not sure if I'll be able to make it to the next one,",Ja viime hetkellä joku suoritti Trimming the Herbsin! Todella vaikuttavaa.
WMT,fi,Yea so I flew this today.,"Yea so I flew this today.
I've been wanting to fly this for a while now, and I finally got around to",Lensin tällä tänään.
WMT,fi,"So my dad can't give me rides to work. And for me, work is about 27 miles away. So there and back would be nearly a $100 a day with Uber. I haven't looked at Lyft. I could have, I guess, that makes sense. But I didn't have rental on my auto insurance, so that's my fault. So I guess I could have tried to do that and get that set up and tried to get a rental while I was down and out of a car. But even then, a rental wouldn't cover seven days. I'm going to sneeze, hold on. That sneeze sucked.","So my dad can't give me rides to work. And for me, work is about 27 miles away. So there and back would be nearly a $100 a day with Uber. I haven't looked at Lyft. I could have, I guess, that makes sense. But I didn't have rental on my auto insurance, so that's my fault. So I guess I could have tried to do that and get that set up and tried to get a rental while I was down and out of a car. But even then, a rental wouldn't cover seven days. I'm going to sneeze, hold on. That sneeze sucked. I'm going to sneeze again. I'm going to sneeze","Isäni ei voi viedä minua töihin. Työpaikkani on noin 27 mailin päässä. Sinne ja takaisin maksaisi melkein 100 $ Uberilla. En ole katsonut Lyftiä. Voisin, se voisi olla ok. Mutta autovakuutukseni ei sisällä vuokrausta, joten se oli minun vikani. Olisin voinut kokeilla sitä ja järjestää sen ja yrittää saada vuokra-auton, kun olin ilman autoa. Mutta silti vuokra-auto ei kattaisi seitsemää päivää. Aivastan, odota. Tuo aivastus oli syvältä."
WMT,fi,Saturday Cont:,"Saturday Cont: I'm not sure what to make of this.
I'm not sure what to make",Lauantai jatkuu:
WMT,fi,"Rosendale, a member of the hard-right Freedom Caucus, was one of the individuals who derailed the Wednesday votes. He views the top line number in Johnson's deal as being too high and as doing too little to cut the $34 trillion national debt.","Rosendale, a member of the hard-right Freedom Caucus, was one of the individuals who derailed the Wednesday votes. He views the top line number in Johnson's deal as being too high and as doing too little to cut the $34 trillion national debt.
Rosendale, a member of the hard-right Freedom Caucus, was","Äärioikeistolaisen Freedom Caucus -ryhmän jäsen Rosendale oli yksi niistä, jotka torpedoivat keskiviikon äänestyksiä. Hän pitää Johnsonin sopimuksen ylärajaa liian korkeana ja katsoo, ettei se leikkaa tarpeeksi 34 biljoonan dollarin valtionvelasta."
WMT,fi,"South Wales four-piece The Now are proud to release their debut album, Too Hot To Handle, via True Music, and Callum joins me now. How are you doing, Callum? How's it going? Yeah, all good. Good, yourself? Yes, I'm very good. Thank you. It's a privilege to speak to yourselves because I've been listening to your music quite a lot since 2023. So I'm just loving the music, and I think it's something that we definitely need in the charts these days.","South Wales four-piece The Now are proud to release their debut album, Too Hot To Handle, via True Music, and Callum joins me now. How are you doing, Callum? How's it going? Yeah, all good. Good, yourself? Yes, I'm very good. Thank you. It's a privilege to speak to yourselves because I've been listening to your music quite a lot since 2023. So I'm just loving the music, and I think it's something that we definitely need in the charts these days. Thank you very much. Yeah, it's great to hear that people are enjoying the music","Eteläwalesiläinen neljän henkilön bändi The Now julkaisevat ylpeänä debyyttialbuminsa Too Hot To Handlen True Musicin kautta, ja Callum on nyt kanssani. Mitä kuuluu, Callum? Miten menee? Joo, hyvää. Hyvin, entä sinulle? Kyllä, voin hyvin. Kiitos. On kunnia puhua kanssanne, koska olen kuunnellut musiikkianne aika paljon vuodesta 2023 lähtien. Rakastan musiikkia, ja uskon, että tarvitsemme sitä listoilla näinä päivinä."
