Dataset,Language,Source Sentence,Translation,Reference Sentence
WMT,de,"South Wales four-piece The Now are proud to release their debut album, Too Hot To Handle, via True Music, and Callum joins me now. How are you doing, Callum? How's it going? Yeah, all good. Good, yourself? Yes, I'm very good. Thank you. It's a privilege to speak to yourselves because I've been listening to your music quite a lot since 2023. So I'm just loving the music, and I think it's something that we definitely need in the charts these days.",,"Die vierköpfige Band The Now aus Südwales freut sich auf ihr erstes Album, Too Hot To Handle, bei True Music, und Callum ist jetzt bei mir. Wie gehts, Callum? Wie läuft es so? Ja, alles gut. Bei dir auch? Ja, bei mir ist alles bestens. Vielen Dank. Es ist mir eine Ehre, mit euch zu sprechen, denn seit 2023 habe ich eure Musik ganz oft gehört. Ich liebe diese Musik, und ich finde, sie ist etwas, was wir heutzutage in den Hitparaden definitiv brauchen können."
WMT,de,"The results are in and, drum roll, please, it's completely consistent with my family history. 89.9% British and Irish with most of that concentrated in the scottish borders, western Ireland, Wales, and cornwall. It doesn't show much breton tho so either they're so close to cornish they don't show as different in me or my breton family wasn't originally from there.",,"Die Ergebnisse sind da und – Trommelwirbel, bitte – sie stimmen völlig mit meiner Familiengeschichte überein. 89,9 % britisch und irisch, das meiste davon konzentriert auf die Gegend der Scottish Borders, aufs westliche Irland, Wales und Cornwall. Es ist allerdings nicht viel Bretonisches dabei, möglicherweise weil es entweder so nah an Cornwall dran ist, dass es sich bei mir nicht unterscheiden lässt, oder mein bretonischer Familienanteil stammt nicht von dort."
WMT,el,"However, Tenuk and Kayel quickly realized they weren't alone. A second dark creature shot out from beneath them, and Tenuk only just managed to avoid a collision.",,"Ωστόσο, ο Τενούκ και ο Καγιέλ κατάλαβαν γρήγορα ότι δεν είναι μόνοι. Ένα δεύτερο σκουρόχρωμο πλάσμα εμφανίστηκε από το πουθενά από κάτω τους και ο Τενούκ μετά βίας κατάφερε να αποφύγει τη σύγκρουση."
WMT,el,"Tenuk hesitated, then stepped back, giving himself some space. With a low, slightly pained grunt, Tenuk's body stretched out, his fur replaced with scales and his arms replaced with wings. He quickly turned himself into a normal, light blue Thraki, but his eyes remained red.",,"Ο Τενούκ δίστασε και έκανε πίσω, δίνοντας χώρο στον εαυτό του. Με ένα μικρό, ελαφρώς πονεμένο μουγκρητό, ο Τενούκ τέντωσε το σώμα του, έβγαλε λέπια στη θέση της γούνας του και φτερά στη θέση των χεριών του. Μεταμορφώθηκε γρήγορα σε έναν συνηθισμένο, γαλάζιο Θράκι, αλλά τα μάτια του παρέμεναν κόκκινα."
WMT,el,"They wondered if she would actually let them enter, unlike the previous times they went to ask. I still have a bruise from the last time. Ivory chuckled from the memory. Kari had thrown a book at their shoulder, but when she saw who it was, she apologized immediately.",,"Αναρωτιόταν αν θα τους άφηνε πραγματικά να μπουν μέσα, αντίθετα από τις προηγούμενες φορές που πήγαν να ρωτήσουν. Έχω ακόμα μια μελανιά από την τελευταία φορά. T@ Άιβορι κρυφογέλασε με την ανάμνηση. Η Κάρι του είχε πετάξει ένα βιβλίο στον ώμο, αλλά όταν είδε ποιο ήταν, ζήτησε αμέσως συγνώμη."
WMT,el,"The ESP didn't go online immediately, let's give it a few minutes.",,"Το ESP δεν μπήκε σε λειτουργία αμέσως, ας του δώσουμε μερικά λεπτά."
WMT,el,"Ignacio Sánchez Recarte, secretary general of the Comité Européen des Entreprises Vins trade association representing some 7,000 wine producers across Europe, is dismissive of the concerns of the beer makers. He told Euronews that a market dominated by multinational brewing conglomerates bears no comparison with one comprised almost entirely of small, domestic producers.",,"Ο Ιγκνάσιο Σάντσεζ Ρεκάρτε, γενικός γραμματέας της εμπορικής ένωσης Comité Européen des Entreprises Vins που εκπροσωπεί περίπου 7.000 οινοπαραγωγούς σε ολόκληρη την Ευρώπη, απορρίπτει τις ανησυχίες των ζυθοποιών. Όπως ανέφερε στο Euronews, μια αγορά που κυριαρχείται από πολυεθνικούς ομίλους δεν μπορεί να συγκριθεί με μια αγορά που αποτελείται σχεδόν εξ ολοκλήρου από μικρούς, εγχώριους παραγωγούς."
WMT,el,@user4 @user3 @user5 @user6,,@user4 @user3 @user5 @user6
WMT,el,"Judging by the state of our hospitals, the SNP's talk of recovery plans and action plans is simply that - talk, and dangerous talk at that. We must not allow incompetent politicians to lull us into complicity in the demise of that great British institution, the National Health Service.",,"Κρίνοντας από την κατάσταση των νοσοκομείων μας, οι συζητήσεις του SNP για σχέδια αναδιάρθρωσης και δράσης θα περιοριστούν να είναι μόνο συζητήσεις και μάλιστα επικίνδυνες. Δεν πρέπει να επιτρέψουμε σε ανίκανους πολιτικούς να μας κάνουν συνένοχους στην κατάρρευση αυτού του εξαιρετικού βρετανικού θεσμού, του Οργανισμού Παροχής Υπηρεσιών Υγείας (NHS)."
WMT,el,🚨 breaking news:,,🚨 έκτακτες ειδήσεις:
WMT,el,This song is encapsulates my predicament…,,Αυτό το τραγούδι συνοψίζει τη συμφορά μου…
WMT,el,Both the old and the new Listing titles call it a 12V 10W panel.,,Οι τίτλοι και της παλιάς και της νέας καταχώρισης το αποκαλούν πάνελ 12 V 10 W.
WMT,el,"Isn’t that funny? We have half the manpower left, and we can’t even refrain from hurting one another. I hastily sped up, Al’s was around the corner, so I would be fine inside. A glance behind me ensured that I was no longer being tailed as I stood in front of a bright glowing sign that read, “Alborn’s Pawnshop!” With slower steps, I entered once again–this place was more under the cover, as Alborn would often take in people who’d been mutated and snuck into Paltricus. Upon opening the door, the lights had been shut off, interestingly enough–there was no Al. No refugees. Nothing. Something wasn’t right here.",,"Δεν είναι περίεργο; Έχει απομείνει το μισό ανθρώπινο δυναμικό και δεν μπορούμε ούτε να συγκρατηθούμε από το να κάνουμε κακό ο ένας στον άλλον. Αύξησα γρήγορα το βήμα μου, ο Αλ ήταν στη γωνία, οπότε μέσα θα ήμουν μια χαρά. Εξασφάλισα κοιτώντας προς τα πίσω ότι δεν με παρακολουθούσαν πια καθώς στεκόμουν μπροστά από μια πολύ φωτεινή πινακίδα που έγραφε «Το ενεχυροδανειστήριο του Άλμπορν». Με πιο αργά βήματα, μπήκα μέσα ξανά. Αυτό το μέρος ήταν περισσότερο προστατευμένο, καθώς ο Άλμπορν έφερνε συχνά ανθρώπους που είχαν μεταλλαχθεί και τρυπώσει στο Paltricus. Ανοίγοντας την πόρτα, τα φώτα ήταν κλειστά και ενδιαφέρον είχε ότι ο Αλ δεν ήταν πουθενά. Κανένας πρόσφυγας. Τίποτα. Κάτι δεν πήγαινε καλά εδώ."
