Dataset,Language,Source Sentence,Translation,Reference Sentence
TED,nl,"On the one hand was my mother, a well-educated, secular, modern, westernized, Turkish woman.","Aan de ene kant was mijn moeder, een goed opgeleide, seculiere, moderne, westerniseerde, Turkse vrouw.","Aan de ene kant was er mijn moeder, een hoogopgeleide, seculiere, moderne, westerse Turkse vrouw."
TED,et,And I talk to him.,Ja ma räägin temaga.,Ja ma räägin temaga.
TED,et,Can we roll the video?,Kas me võime videot riputada?,Kas saaks video käima panna?
TED,et,"The second is maybe more prosaic, which is Hong Kong.","Teine on võib-olla rohkem prosaatiline, mis on Hongkong.",Teiseks ja võib-olla proosalisemaks näiteks on Hong Kong.
TED,et,"You can annotate the stuff, send it to your friends and really get a conversation going about what you're feeling when you go through these masterpieces.","Saate märkida asju, saata seda oma sõpradele ja tõesti saada vestlust sellest, mida sa tunned, kui läbib läbi nende meistriteoste.","Te saate kirjutada arvustusi, saata sõpradele, tekitada arutelu selle üle, mida te tunnete neid meistriteoseid vaadates."
TED,et,"In this case, chimpanzees teaching each other how to crack nuts with rocks.","Sel juhul õpetavad šimpansid üksteist, kuidas hõõruda pähklid kividega.","Siin õpetavad šimpansid üksteisele, kuidas kiviga pähklikoort purustada."
TED,et,"Here I am in Oslo in Norway, getting a nice, fat check; singing in Hong Kong, trying to get people to raise money.","Siin ma olen Norras Oslo, saan kena, rasva kontrolli; laulmine Hongkongis, üritades inimesi raha tõsta.","Praegu olen ma siin Oslos, Norras (saan selle eest loomulikult palju raha). Laulan Hong Kongis, et koguda veel rohkem toetust."
TED,et,"And once again, in Edinburgh with the wonderful African Children's Choir who I simply adore.","Ja veel kord Edinburghis suurepärase Aafrika Laste Kooriga, mida ma lihtsalt armastan.","Ja taaskord Edinburghis koos suurepärase Aafrika Lastekooriga, keda ma lausa jumaldan."
TED,et,But it's not.,Aga see ei ole.,Aga ta ei ole seda.
TED,et,I essentially became an infant in a woman's body.,Ma olin peamiselt laps naise kehas.,Muutusin justkui imikuks naise kehas.
TED,et,"In other words, the average person on the average wage could not afford a candle in 1800.","Teisisõnu, keskmise palga keskmine inimene ei suutnud endale lubada küünla 1800. aastal.","Ühesõnaga, keskmine inimene keskmise palgaga ei saanud 1800. aastal endale küünalt lubada."
TED,et,"Secondly, for the first time in the modern era, the dominant country in the world — which I think is what China will become — will be not from the West and from very, very different civilizational roots.","Teiseks, esmakordselt kaasaegses ajastuses ei ole maailma domineeriv riik – mida ma arvan, et see on see, mida Hiina saab – läänest ja väga, väga erinevatest tsivilisatsioonilistest juuredest.","Teiseks, esimest korda alates uusaja algusest ei ole maailmas domineerivaks riigiks - mis on see, milleks Hiina minu arvates saab - mitte ükski lääneriikidest, vaid see pärineb väga erinevast kultuuritaustast."
TED,et,"Up there, you have sharks and large fish that live 25, 30 years.","Seal on ka haid ja suured kalad, kes elavad 25 ja 30 aastat.","Ülemises otsas on haid ja suured kalad, kes elavad 25-30 aastat."
TED,et,This is what we thought was natural.,"See on see, mida me arvasime, et see on loomulik.","Need siin on paigad, mida me loomulikuks pidasime."
TED,et,"It's an extraordinary phenomenon, but it's true.","See on erakordne nähtus, kuid see on tõsi.","See on erakordne nähtus, kuid see on tõsi."
TED,et,"It went for 1,114 miles, linking Beijing with Hangzhou and Shanghai.","See läks 1114 miili kaugusel, ühendades Pekingi Hangzhou ja Shanghai.",See on 1792 kilomeetri pikkune ning ühendab Pekingit Hangzhou ja Šanghaiga.
TED,et,"So these organisms reproduce, the little larvae juveniles spill over, they all spill over, and then people can benefit from them outside too.","Nii et need organismid paljunevad, väikesed vastsed noorukid valavad üle, nad kõik valavad üle ja siis saavad inimesed neid ka väljaspool.","Nii need organismid paljunevad. Väikesi noori tõuke sünnib ülevoolavalt palju, nad kõik voolavad üle ja ka inimesed väljaspool saavad neist kasu."
TED,et,So we've created something called the collective brain.,"Me oleme loonud midagi, mida nimetatakse kollektiivne aju.",Me oleme loonud niinimetatud kollektiivse aju.
TED,et,"I've tried to work out which is bigger, and it's almost impossible.","Ma olen püüdnud välja selgitada, mis on suurem ja see on peaaegu võimatu.","Ma proovisin aru saada, kumb on suurem - see on täiesti võimatu."
TED,et,"Now the great advantage of this historical experience has been that, without the Han, China could never have held together.","Nüüd on selle ajaloolise kogemuse suur eelis see, et ilma Hanita oleks Hiina kunagi olnud koos.","Selle ajaloolise kogemuse suureks eeliseks on, et ilma selleta, ilma hani mõisteta ei oleks Hiina mitte kunagi suutnud koos püsida."
TED,et,"The infrastructure jobs that everybody is talking about creating are those guys — the ones that have been in decline, over and over.","Infrastruktuuri töökohad, millest igaüks räägib loomisest, on need poisid - need, kes on aeg-ajalt langenud.","Infrastruktuuritöökohad, millest kõik räägivad, on need töömehed. Need, kelle hulk pidevalt kahaneb."
TED,fi,"You know, there might be a couple of views of WikiLeaks and of Julian.","Tiedätkö, että on olemassa joitakin näkemyksiä WikiLeaksista ja Julianista.","Tiedäthän, sinusta ja WikiLeaksista voi olla erilaisia mielipiteitä."
TED,fi,All right.,Kaikki oikein.,No niin.
TED,fi,(Noise) All right. I'm hitting it. I'm punching play.,(Määni) Okei. Olen lyönyt sen. Olen punching peliä.,(Melua) Selvä juttu. Laitan sen päälle.
TED,fi,Yeah.,Kyllä. 🙂,Kyllä.
TED,fi,You can't even recognize yourself in the mirror.,Et voi edes tunnistaa itseäsi peiliin.,Itseäänkään ei voi tunnistaa peilistä.
TED,fi,"So I started to wonder, you know, okay, so you have these people coming in like this, and they're participating.","Joten aloin ihmetellä, tiedät, ok, joten sinulla on nämä ihmiset tulevat tälle, ja he osallistuvat.",tunneille osallistumisesta. Joten aloin ajatella: Osa ihmisistä tulee tunneille ja osallistuu keskusteluun.
TED,fi,"(Laughter) You're all CFO, astrophysicists, ultra-marathoners, it turns out.","(Naurua) Olet kaikki CFO, astrofyysikot, ultra-maratonit, se osoittautuu.",(Naurua) Olemme kaikki ylisuorittajia!
TED,fi,"Dreadful, thumbs down, embarrassing — thank you, these are great answers, but they're answers to a different question.","Pelottava, polvet alas, häpeä - kiitos, nämä ovat hyviä vastauksia, mutta ne ovat vastauksia erilaiseen kysymykseen.","Kamalaa, peukalot alas, nöyryyttävää — kiitos, hyviä vastauksia, mutta ne vastaavat eri kysymykseen."
TED,fi,"Voice: Signed card detected.MT: Well, sometimes people ask me how do you become a magician? Is it a 9-to-5 job?","Ääni: allekirjoitettu kortti detected.MT: No, joskus ihmiset kysyvät minulta, miten sinusta tulee taikuri?","Ääni: Merkitty kortti havaittu. MT: No, joskus ihmiset kysyvät kuinka tulla taikuriksi? Onko se yhdeksästä-viiteen-työ?"
TED,fi,"She's anesthetized, the surgeon does his thing — stitches her back up, sends her out to the recovery room.","Hän on anesteettinen, kirurgi tekee hänen asiansa - pyyhkäisee hänet takaisin, lähettää hänet takaisin elpymishuoneeseen.","Hänet nukutettiin ja kirurgi teki työnsä, ompeli tikit ja nainen vietiin herättämöön."
TED,fi,He was a soft dictator of Kenya.,Hän oli Kenian pehmeä diktaattori.,Hän oli Kenian 'pehmeä diktaattori'.
